index,层数,侠客ID,LV,skill,SkillLv,攻击加成,防御加成,生命加成,元宝奖励,金钱奖励,道具包,卡牌包,江湖阅历,剑系特效,掌系特效,内系特效,暗系特效,棍系特效,下一层ID,单层失败卡牌包,单层失败元宝奖励,单层失败金钱奖励,单层失败道具包,单层失败江湖阅历
2140,110,60203,330,50203,3,120840,63375,332219,0,220000,4004,0,50,100,180,100,0,100,111,0,0,100,0,5
2141,110,60204,330,50204,3,128507,66430,270770,0,220000,4004,0,50,100,180,100,0,100,111,0,0,100,0,5
2142,110,60205,330,50205,3,97139,100896,263190,0,220000,4004,0,50,100,0,100,100,180,111,0,0,100,0,5
2143,110,60206,330,50206,3,97139,67295,431195,0,220000,4004,0,50,0,100,100,180,100,111,0,0,100,0,5
2144,110,60207,330,50207,3,109233,58785,421011,0,220000,4004,0,50,100,180,100,0,100,111,0,0,100,0,5
2145,110,60208,330,50201,3,97817,90145,313573,0,220000,4004,0,50,100,100,180,100,0,111,0,0,100,0,5
2146,110,60209,330,50208,3,117752,52647,401342,0,220000,4004,0,50,100,100,180,100,0,111,0,0,100,0,5
2147,110,60210,330,50209,3,133976,50918,321269,0,220000,4004,0,50,100,180,100,0,100,111,0,0,100,0,5
2148,110,60211,330,0,3,88592,94088,340008,0,220000,4004,0,50,100,180,100,0,100,111,0,0,100,0,5
2149,110,60212,330,50211,3,106160,53512,447377,0,220000,4004,0,50,180,100,0,100,100,111,0,0,100,0,5
2150,110,60213,330,50212,3,108559,53512,435380,0,220000,4004,0,50,180,100,0,100,100,111,0,0,100,0,5
2151,110,60301,330,50301,3,135338,61175,263167,0,220000,4004,0,50,100,100,180,100,0,111,0,0,100,0,5
2152,110,60302,330,50302,3,132269,51978,324477,0,220000,4004,0,50,100,0,100,100,180,111,0,0,100,0,5
2153,110,60303,330,50303,3,91014,85723,354330,0,220000,4004,0,50,100,100,180,100,0,111,0,0,100,0,5
2154,110,60304,330,50304,3,100022,56581,462722,0,220000,4004,0,50,100,180,100,0,100,111,0,0,100,0,5
2155,110,60305,330,50305,3,92535,101742,274280,0,220000,4004,0,50,180,100,0,100,100,111,0,0,100,0,5
2156,110,60306,330,50306,3,105485,84198,304924,0,220000,4004,0,50,0,100,100,180,100,111,0,0,100,0,5
2157,110,60307,330,50307,3,101751,93395,269886,0,220000,4004,0,50,180,100,0,100,100,111,0,0,100,0,5
2158,110,60308,330,50308,3,137714,61854,247892,0,220000,4004,0,50,100,180,100,0,100,111,0,0,100,0,5
2159,110,60309,330,50309,3,89461,106164,275117,0,220000,4004,0,50,100,100,180,100,0,111,0,0,100,0,5
2160,110,60310,330,50310,3,109428,67997,366304,0,220000,4004,0,50,100,180,100,0,100,111,0,0,100,0,5
2161,111,60301,333,50301,3,136978,61919,266325,0,1000,0,0,50,100,100,180,100,0,112,0,0,100,0,5
2162,111,60302,333,50302,3,133872,52607,328393,0,1000,0,0,50,100,0,100,100,180,112,0,0,100,0,5
2163,111,60303,333,50303,3,92120,86769,358552,0,1000,0,0,50,100,100,180,100,0,112,0,0,100,0,5
2164,111,60304,333,50304,3,101226,57268,468343,0,1000,0,0,50,100,180,100,0,100,112,0,0,100,0,5
2165,111,60305,333,50305,3,93659,102980,277544,0,1000,0,0,50,180,100,0,100,100,112,0,0,100,0,5
2166,111,60306,333,50306,3,106763,85225,308566,0,1000,0,0,50,0,100,100,180,100,112,0,0,100,0,5
2167,111,60307,333,50307,3,102989,94536,273066,0,1000,0,0,50,180,100,0,100,100,112,0,0,100,0,5
2168,111,60308,333,50308,3,139390,62600,250860,0,1000,0,0,50,100,180,100,0,100,112,0,0,100,0,5
2169,111,60309,333,50309,3,90548,107444,278454,0,1000,0,0,50,100,100,180,100,0,112,0,0,100,0,5
2170,111,60310,333,50310,3,110761,68818,370704,0,1000,0,0,50,100,180,100,0,100,112,0,0,100,0,5
2171,111,60401,333,50401,3,196728,170552,556441,0,1000,0,0,50,100,180,100,0,100,112,0,0,100,0,5
2172,111,60402,333,50402,3,206030,133158,696858,0,1000,0,0,50,180,100,0,100,100,112,0,0,100,0,5
2173,111,60403,333,50403,3,244740,128455,526562,0,1000,0,0,50,100,0,100,100,180,112,0,0,100,0,5
2174,111,60404,333,50404,3,229331,137963,556348,0,1000,0,0,50,100,100,180,100,0,112,0,0,100,0,5
2175,111,60405,333,50405,3,192053,142576,727250,0,1000,0,0,50,180,100,0,100,100,112,0,0,100,0,5
2176,111,60406,333,50406,3,195310,165794,587160,0,1000,0,0,50,0,100,100,180,100,112,0,0,100,0,5
2177,111,60407,333,50407,3,196714,145683,680647,0,1000,0,0,50,100,180,100,0,100,112,0,0,100,0,5
2178,111,60408,333,50408,3,238638,111256,643187,0,1000,0,0,50,100,180,100,0,100,112,0,0,100,0,5
2179,111,60409,333,50409,3,188788,161241,642557,0,1000,0,0,50,100,0,100,100,180,112,0,0,100,0,5
2180,111,60410,333,50410,3,196714,109959,859293,0,1000,0,0,50,0,100,100,180,100,112,0,0,100,0,5
2181,111,60411,333,50411,3,207718,156455,564045,0,1000,0,0,50,180,100,0,100,100,112,0,0,100,0,5
2182,112,60301,336,50301,3,138626,62665,269498,0,1000,0,0,50,100,100,180,100,0,113,0,0,100,0,5
2183,112,60302,336,50302,3,135481,53240,332327,0,1000,0,0,50,100,0,100,100,180,113,0,0,100,0,5
2184,112,60303,336,50303,3,93230,87820,362794,0,1000,0,0,50,100,100,180,100,0,113,0,0,100,0,5
2185,112,60304,336,50304,3,102436,57957,473990,0,1000,0,0,50,100,180,100,0,100,113,0,0,100,0,5
2186,112,60305,336,50305,3,94789,104224,280823,0,1000,0,0,50,180,100,0,100,100,113,0,0,100,0,5
2187,112,60306,336,50306,3,108047,86257,312226,0,1000,0,0,50,0,100,100,180,100,113,0,0,100,0,5
2188,112,60307,336,50307,3,104233,95683,276260,0,1000,0,0,50,180,100,0,100,100,113,0,0,100,0,5
2189,112,60308,336,50308,3,141074,63348,253843,0,1000,0,0,50,100,180,100,0,100,113,0,0,100,0,5
2190,112,60309,336,50309,3,91639,108730,281806,0,1000,0,0,50,100,100,180,100,0,113,0,0,100,0,5
2191,112,60310,336,50310,3,112100,69643,375125,0,1000,0,0,50,100,180,100,0,100,113,0,0,100,0,5
2192,112,60401,336,50401,3,199087,172617,563004,0,1000,0,0,50,100,180,100,0,100,113,0,0,100,0,5
2193,112,60402,336,50402,3,208503,134751,705206,0,1000,0,0,50,180,100,0,100,100,113,0,0,100,0,5
2194,112,60403,336,50403,3,247675,129992,532888,0,1000,0,0,50,100,0,100,100,180,113,0,0,100,0,5
2195,112,60404,336,50404,3,232091,139628,562910,0,1000,0,0,50,100,100,180,100,0,113,0,0,100,0,5
2196,112,60405,336,50405,3,194356,144298,735907,0,1000,0,0,50,180,100,0,100,100,113,0,0,100,0,5
2197,112,60406,336,50406,3,197664,167787,594103,0,1000,0,0,50,0,100,100,180,100,113,0,0,100,0,5
2198,112,60407,336,50407,3,199073,147443,688732,0,1000,0,0,50,100,180,100,0,100,113,0,0,100,0,5
2199,112,60408,336,50408,3,241511,112568,650941,0,1000,0,0,50,100,180,100,0,100,113,0,0,100,0,5
2200,112,60409,336,50409,3,191038,163192,650239,0,1000,0,0,50,100,0,100,100,180,113,0,0,100,0,5
2201,112,60410,336,50410,3,199073,111281,869567,0,1000,0,0,50,0,100,100,180,100,113,0,0,100,0,5
2202,112,60411,336,50411,3,210226,158334,570703,0,1000,0,0,50,180,100,0,100,100,113,0,0,100,0,5
2203,113,60301,339,50301,3,140282,63415,272686,0,1000,0,0,50,100,100,180,100,0,114,0,0,100,0,5
2204,113,60302,339,50302,3,137099,53875,336279,0,1000,0,0,50,100,0,100,100,180,114,0,0,100,0,5
2205,113,60303,339,50303,3,94346,88876,367055,0,1000,0,0,50,100,100,180,100,0,114,0,0,100,0,5
2206,113,60304,339,50304,3,103652,58650,479665,0,1000,0,0,50,100,180,100,0,100,114,0,0,100,0,5
2207,113,60305,339,50305,3,95924,105473,284118,0,1000,0,0,50,180,100,0,100,100,114,0,0,100,0,5
2208,113,60306,339,50306,3,109337,87294,315903,0,1000,0,0,50,0,100,100,180,100,114,0,0,100,0,5
2209,113,60307,339,50307,3,105483,96834,279470,0,1000,0,0,50,180,100,0,100,100,114,0,0,100,0,5
2210,113,60308,339,50308,3,142766,64101,256840,0,1000,0,0,50,100,180,100,0,100,114,0,0,100,0,5
2211,113,60309,339,50309,3,92736,110023,285174,0,1000,0,0,50,100,100,180,100,0,114,0,0,100,0,5
2212,113,60310,339,50310,3,113445,70472,379567,0,1000,0,0,50,100,180,100,0,100,114,0,0,100,0,5
2213,113,60401,339,50401,3,201458,174692,569597,0,1000,0,0,50,100,180,100,0,100,114,0,0,100,0,5
2214,113,60402,339,50402,3,210989,136352,713593,0,1000,0,0,50,180,100,0,100,100,114,0,0,100,0,5
2215,113,60403,339,50403,3,250624,131535,539244,0,1000,0,0,50,100,0,100,100,180,114,0,0,100,0,5
2216,113,60404,339,50404,3,234863,141301,569504,0,1000,0,0,50,100,100,180,100,0,114,0,0,100,0,5
2217,113,60405,339,50405,3,196669,146029,744604,0,1000,0,0,50,180,100,0,100,100,114,0,0,100,0,5
2218,113,60406,339,50406,3,200030,169790,601077,0,1000,0,0,50,0,100,100,180,100,114,0,0,100,0,5
2219,113,60407,339,50407,3,201444,149212,696855,0,1000,0,0,50,100,180,100,0,100,114,0,0,100,0,5
2220,113,60408,339,50408,3,244398,113887,658732,0,1000,0,0,50,100,180,100,0,100,114,0,0,100,0,5
2221,113,60409,339,50409,3,193298,165151,657957,0,1000,0,0,50,100,0,100,100,180,114,0,0,100,0,5
2222,113,60410,339,50410,3,201444,112610,879890,0,1000,0,0,50,0,100,100,180,100,114,0,0,100,0,5
2223,113,60411,339,50411,3,212745,160222,577391,0,1000,0,0,50,180,100,0,100,100,114,0,0,100,0,5
2224,114,60301,342,50301,3,141945,64169,275888,0,1000,0,0,50,100,100,180,100,0,115,0,0,100,0,5
2225,114,60302,342,50302,3,138724,54514,340250,0,1000,0,0,50,100,0,100,100,180,115,0,0,100,0,5
2226,114,60303,342,50303,3,95467,89937,371336,0,1000,0,0,50,100,100,180,100,0,115,0,0,100,0,5
2227,114,60304,342,50304,3,104873,59346,485366,0,1000,0,0,50,100,180,100,0,100,115,0,0,100,0,5
2228,114,60305,342,50305,3,97064,106729,287428,0,1000,0,0,50,180,100,0,100,100,115,0,0,100,0,5
2229,114,60306,342,50306,3,110633,88336,319597,0,1000,0,0,50,0,100,100,180,100,115,0,0,100,0,5
2230,114,60307,342,50307,3,106738,97992,282694,0,1000,0,0,50,180,100,0,100,100,115,0,0,100,0,5
2231,114,60308,342,50308,3,144465,64857,259851,0,1000,0,0,50,100,180,100,0,100,115,0,0,100,0,5
2232,114,60309,342,50309,3,93837,111321,288558,0,1000,0,0,50,100,100,180,100,0,115,0,0,100,0,5
2233,114,60310,342,50310,3,114797,71305,384030,0,1000,0,0,50,100,180,100,0,100,115,0,0,100,0,5
2234,114,60401,342,50401,3,203839,176776,576221,0,1000,0,0,50,100,180,100,0,100,115,0,0,100,0,5
2235,114,60402,342,50402,3,213485,137961,722019,0,1000,0,0,50,180,100,0,100,100,115,0,0,100,0,5
2236,114,60403,342,50403,3,253586,133086,545630,0,1000,0,0,50,100,0,100,100,180,115,0,0,100,0,5
2237,114,60404,342,50404,3,237648,142981,576127,0,1000,0,0,50,100,100,180,100,0,115,0,0,100,0,5
2238,114,60405,342,50405,3,198993,147767,753341,0,1000,0,0,50,180,100,0,100,100,115,0,0,100,0,5
2239,114,60406,342,50406,3,202408,171802,608085,0,1000,0,0,50,0,100,100,180,100,115,0,0,100,0,5
2240,114,60407,342,50407,3,203825,150988,705016,0,1000,0,0,50,100,180,100,0,100,115,0,0,100,0,5
2241,114,60408,342,50408,3,247299,115211,666559,0,1000,0,0,50,100,180,100,0,100,115,0,0,100,0,5
2242,114,60409,342,50409,3,195569,167120,665711,0,1000,0,0,50,100,0,100,100,180,115,0,0,100,0,5
2243,114,60410,342,50410,3,203825,113944,890261,0,1000,0,0,50,0,100,100,180,100,115,0,0,100,0,5
2244,114,60411,342,50411,3,215275,162118,584111,0,1000,0,0,50,180,100,0,100,100,115,0,0,100,0,5
2245,115,60301,345,50301,3,143616,64926,279106,0,230000,4004,0,50,100,100,180,100,0,116,0,0,100,0,5
2246,115,60302,345,50302,3,140356,55155,344240,0,230000,4004,0,50,100,0,100,100,180,116,0,0,100,0,5
2247,115,60303,345,50303,3,96593,91004,375638,0,230000,4004,0,50,100,100,180,100,0,116,0,0,100,0,5
2248,115,60304,345,50304,3,106100,60045,491093,0,230000,4004,0,50,100,180,100,0,100,116,0,0,100,0,5
2249,115,60305,345,50305,3,98209,107990,290753,0,230000,4004,0,50,180,100,0,100,100,116,0,0,100,0,5
2250,115,60306,345,50306,3,111935,89383,323308,0,230000,4004,0,50,0,100,100,180,100,116,0,0,100,0,5
2251,115,60307,345,50307,3,107999,99154,285933,0,230000,4004,0,50,180,100,0,100,100,116,0,0,100,0,5
2252,115,60308,345,50308,3,146173,65616,262875,0,230000,4004,0,50,100,180,100,0,100,116,0,0,100,0,5
2253,115,60309,345,50309,3,94944,112625,291958,0,230000,4004,0,50,100,100,180,100,0,116,0,0,100,0,5
2254,115,60310,345,50310,3,116155,72141,388513,0,230000,4004,0,50,100,180,100,0,100,116,0,0,100,0,5
2255,115,60401,345,50401,3,206232,178870,582876,0,230000,4004,0,50,100,180,100,0,100,116,0,0,100,0,5
2256,115,60402,345,50402,3,215994,139577,730485,0,230000,4004,0,50,180,100,0,100,100,116,0,0,100,0,5
2257,115,60403,345,50403,3,256563,134644,552045,0,230000,4004,0,50,100,0,100,100,180,116,0,0,100,0,5
2258,115,60404,345,50404,3,240446,144670,582782,0,230000,4004,0,50,100,100,180,100,0,116,0,0,100,0,5
2259,115,60405,345,50405,3,201328,149513,762119,0,230000,4004,0,50,180,100,0,100,100,116,0,0,100,0,5
2260,115,60406,345,50406,3,204796,173823,615124,0,230000,4004,0,50,0,100,100,180,100,116,0,0,100,0,5
2261,115,60407,345,50407,3,206218,152773,713215,0,230000,4004,0,50,100,180,100,0,100,116,0,0,100,0,5
2262,115,60408,345,50408,3,250212,116542,674423,0,230000,4004,0,50,100,180,100,0,100,116,0,0,100,0,5
2263,115,60409,345,50409,3,197850,169098,673502,0,230000,4004,0,50,100,0,100,100,180,116,0,0,100,0,5
2264,115,60410,345,50410,3,206218,115285,900680,0,230000,4004,0,50,0,100,100,180,100,116,0,0,100,0,5
2265,115,60411,345,50411,3,217818,164024,590861,0,230000,4004,0,50,180,100,0,100,100,116,0,0,100,0,5
2266,116,60301,348,50301,3,145295,65687,282338,0,1000,0,0,50,100,100,180,100,0,117,0,0,100,0,5
2267,116,60302,348,50302,3,141996,55799,348248,0,1000,0,0,50,100,0,100,100,180,117,0,0,100,0,5
2268,116,60303,348,50303,3,97725,92075,379958,0,1000,0,0,50,100,100,180,100,0,117,0,0,100,0,5
2269,116,60304,348,50304,3,107333,60748,496847,0,1000,0,0,50,100,180,100,0,100,117,0,0,100,0,5
2270,116,60305,348,50305,3,99360,109257,294093,0,1000,0,0,50,180,100,0,100,100,117,0,0,100,0,5
2271,116,60306,348,50306,3,113243,90434,327036,0,1000,0,0,50,0,100,100,180,100,117,0,0,100,0,5
2272,116,60307,348,50307,3,109266,100322,289187,0,1000,0,0,50,180,100,0,100,100,117,0,0,100,0,5
2273,116,60308,348,50308,3,147888,66379,265914,0,1000,0,0,50,100,180,100,0,100,117,0,0,100,0,5
2274,116,60309,348,50309,3,96056,113935,295373,0,1000,0,0,50,100,100,180,100,0,117,0,0,100,0,5
2275,116,60310,348,50310,3,117519,72982,393017,0,1000,0,0,50,100,180,100,0,100,117,0,0,100,0,5
2276,116,60401,348,50401,3,208636,180973,589561,0,1000,0,0,50,100,180,100,0,100,117,0,0,100,0,5
2277,116,60402,348,50402,3,218514,141200,738990,0,1000,0,0,50,180,100,0,100,100,117,0,0,100,0,5
2278,116,60403,348,50403,3,259553,136209,558491,0,1000,0,0,50,100,0,100,100,180,117,0,0,100,0,5
2279,116,60404,348,50404,3,243257,146366,589466,0,1000,0,0,50,100,100,180,100,0,117,0,0,100,0,5
2280,116,60405,348,50405,3,203673,151268,770937,0,1000,0,0,50,180,100,0,100,100,117,0,0,100,0,5
2281,116,60406,348,50406,3,207195,175854,622196,0,1000,0,0,50,0,100,100,180,100,117,0,0,100,0,5
2282,116,60407,348,50407,3,208622,154567,721452,0,1000,0,0,50,100,180,100,0,100,117,0,0,100,0,5
2283,116,60408,348,50408,3,253140,117879,682323,0,1000,0,0,50,100,180,100,0,100,117,0,0,100,0,5
2284,116,60409,348,50409,3,200142,171086,681328,0,1000,0,0,50,100,0,100,100,180,117,0,0,100,0,5
2285,116,60410,348,50410,3,208622,116632,911147,0,1000,0,0,50,0,100,100,180,100,117,0,0,100,0,5
2286,116,60411,348,50411,3,220372,165938,597643,0,1000,0,0,50,180,100,0,100,100,117,0,0,100,0,5
2287,117,60301,351,50301,3,146982,66451,285585,0,1000,0,0,50,100,100,180,100,0,118,0,0,100,0,5
2288,117,60302,351,50302,3,143644,56447,352274,0,1000,0,0,50,100,0,100,100,180,118,0,0,100,0,5
2289,117,60303,351,50303,3,98861,93150,384299,0,1000,0,0,50,100,100,180,100,0,118,0,0,100,0,5
2290,117,60304,351,50304,3,108571,61454,502627,0,1000,0,0,50,100,180,100,0,100,118,0,0,100,0,5
2291,117,60305,351,50305,3,100516,110530,297449,0,1000,0,0,50,180,100,0,100,100,118,0,0,100,0,5
2292,117,60306,351,50306,3,114557,91491,330782,0,1000,0,0,50,0,100,100,180,100,118,0,0,100,0,5
2293,117,60307,351,50307,3,110539,101495,292456,0,1000,0,0,50,180,100,0,100,100,118,0,0,100,0,5
2294,117,60308,351,50308,3,149611,67145,268967,0,1000,0,0,50,100,180,100,0,100,118,0,0,100,0,5
2295,117,60309,351,50309,3,97173,115252,298804,0,1000,0,0,50,100,100,180,100,0,118,0,0,100,0,5
2296,117,60310,351,50310,3,118889,73826,397542,0,1000,0,0,50,100,180,100,0,100,118,0,0,100,0,5
2297,117,60401,351,50401,3,211051,183087,596277,0,1000,0,0,50,100,180,100,0,100,118,0,0,100,0,5
2298,117,60402,351,50402,3,221046,142831,747534,0,1000,0,0,50,180,100,0,100,100,118,0,0,100,0,5
2299,117,60403,351,50403,3,262557,137781,564965,0,1000,0,0,50,100,0,100,100,180,118,0,0,100,0,5
2300,117,60404,351,50404,3,246081,148071,596182,0,1000,0,0,50,100,100,180,100,0,118,0,0,100,0,5
2301,117,60405,351,50405,3,206029,153030,779796,0,1000,0,0,50,180,100,0,100,100,118,0,0,100,0,5
2302,117,60406,351,50406,3,209605,177894,629300,0,1000,0,0,50,0,100,100,180,100,118,0,0,100,0,5
2303,117,60407,351,50407,3,211036,156368,729726,0,1000,0,0,50,100,180,100,0,100,118,0,0,100,0,5
2304,117,60408,351,50408,3,256081,119222,690260,0,1000,0,0,50,100,180,100,0,100,118,0,0,100,0,5
2305,117,60409,351,50409,3,202444,173082,689190,0,1000,0,0,50,100,0,100,100,180,118,0,0,100,0,5
2306,117,60410,351,50410,3,211036,117986,921662,0,1000,0,0,50,0,100,100,180,100,118,0,0,100,0,5
2307,117,60411,351,50411,3,222938,167861,604456,0,1000,0,0,50,180,100,0,100,100,118,0,0,100,0,5
2308,118,60301,354,50301,3,148676,67219,288847,0,1000,0,0,50,100,100,180,100,0,119,0,0,100,0,5
2309,118,60302,354,50302,3,145299,57097,356319,0,1000,0,0,50,100,0,100,100,180,119,0,0,100,0,5
2310,118,60303,354,50303,3,100003,94231,388660,0,1000,0,0,50,100,100,180,100,0,119,0,0,100,0,5
2311,118,60304,354,50304,3,109815,62163,508434,0,1000,0,0,50,100,180,100,0,100,119,0,0,100,0,5
2312,118,60305,354,50305,3,101677,111809,300820,0,1000,0,0,50,180,100,0,100,100,119,0,0,100,0,5
2313,118,60306,354,50306,3,115878,92552,334544,0,1000,0,0,50,0,100,100,180,100,119,0,0,100,0,5
2314,118,60307,354,50307,3,111818,102674,295740,0,1000,0,0,50,180,100,0,100,100,119,0,0,100,0,5
2315,118,60308,354,50308,3,151343,67915,272033,0,1000,0,0,50,100,180,100,0,100,119,0,0,100,0,5
2316,118,60309,354,50309,3,98295,116574,302251,0,1000,0,0,50,100,100,180,100,0,119,0,0,100,0,5
2317,118,60310,354,50310,3,120266,74674,402087,0,1000,0,0,50,100,180,100,0,100,119,0,0,100,0,5
2318,118,60401,354,50401,3,213477,185210,603023,0,1000,0,0,50,100,180,100,0,100,119,0,0,100,0,5
2319,118,60402,354,50402,3,223589,144469,756117,0,1000,0,0,50,180,100,0,100,100,119,0,0,100,0,5
2320,118,60403,354,50403,3,265575,139360,571470,0,1000,0,0,50,100,0,100,100,180,119,0,0,100,0,5
2321,118,60404,354,50404,3,248918,149783,602928,0,1000,0,0,50,100,100,180,100,0,119,0,0,100,0,5
2322,118,60405,354,50405,3,208397,154801,788696,0,1000,0,0,50,180,100,0,100,100,119,0,0,100,0,5
2323,118,60406,354,50406,3,212027,179943,636437,0,1000,0,0,50,0,100,100,180,100,119,0,0,100,0,5
2324,118,60407,354,50407,3,213462,158178,738038,0,1000,0,0,50,100,180,100,0,100,119,0,0,100,0,5
2325,118,60408,354,50408,3,259035,120571,698233,0,1000,0,0,50,100,180,100,0,100,119,0,0,100,0,5
2326,118,60409,354,50409,3,204757,175088,697088,0,1000,0,0,50,100,0,100,100,180,119,0,0,100,0,5
2327,118,60410,354,50410,3,213462,119345,932225,0,1000,0,0,50,0,100,100,180,100,119,0,0,100,0,5
2328,118,60411,354,50411,3,225516,169793,611299,0,1000,0,0,50,180,100,0,100,100,119,0,0,100,0,5
2329,119,60301,357,50301,3,150378,67990,292124,0,1000,0,0,50,100,100,180,100,0,120,0,0,100,0,5
2330,119,60302,357,50302,3,146962,57750,360382,0,1000,0,0,50,100,0,100,100,180,120,0,0,100,0,5
2331,119,60303,357,50303,3,101150,95317,393040,0,1000,0,0,50,100,100,180,100,0,120,0,0,100,0,5
2332,119,60304,357,50304,3,111065,62875,514268,0,1000,0,0,50,100,180,100,0,100,120,0,0,100,0,5
2333,119,60305,357,50305,3,102844,113093,304206,0,1000,0,0,50,180,100,0,100,100,120,0,0,100,0,5
2334,119,60306,357,50306,3,117204,93619,338323,0,1000,0,0,50,0,100,100,180,100,120,0,0,100,0,5
2335,119,60307,357,50307,3,113103,103858,299039,0,1000,0,0,50,180,100,0,100,100,120,0,0,100,0,5
2336,119,60308,357,50308,3,153082,68689,275114,0,1000,0,0,50,100,180,100,0,100,120,0,0,100,0,5
2337,119,60309,357,50309,3,99423,117902,305714,0,1000,0,0,50,100,100,180,100,0,120,0,0,100,0,5
2338,119,60310,357,50310,3,121649,75526,406653,0,1000,0,0,50,100,180,100,0,100,120,0,0,100,0,5
2339,119,60401,357,50401,3,215914,187342,609800,0,1000,0,0,50,100,180,100,0,100,120,0,0,100,0,5
2340,119,60402,357,50402,3,226144,146115,764739,0,1000,0,0,50,180,100,0,100,100,120,0,0,100,0,5
2341,119,60403,357,50403,3,268606,140947,578004,0,1000,0,0,50,100,0,100,100,180,120,0,0,100,0,5
2342,119,60404,357,50404,3,251768,151503,609705,0,1000,0,0,50,100,100,180,100,0,120,0,0,100,0,5
2343,119,60405,357,50405,3,210774,156580,797636,0,1000,0,0,50,180,100,0,100,100,120,0,0,100,0,5
2344,119,60406,357,50406,3,214459,182002,643606,0,1000,0,0,50,0,100,100,180,100,120,0,0,100,0,5
2345,119,60407,357,50407,3,215899,159996,746388,0,1000,0,0,50,100,180,100,0,100,120,0,0,100,0,5
2346,119,60408,357,50408,3,262003,121927,706242,0,1000,0,0,50,100,180,100,0,100,120,0,0,100,0,5
2347,119,60409,357,50409,3,207080,177102,705022,0,1000,0,0,50,100,0,100,100,180,120,0,0,100,0,5
2348,119,60410,357,50410,3,215899,120711,942836,0,1000,0,0,50,0,100,100,180,100,120,0,0,100,0,5
2349,119,60411,357,50411,3,228106,171734,618174,0,1000,0,0,50,180,100,0,100,100,120,0,0,100,0,5
2350,120,60301,360,50301,3,152088,68765,295416,0,240000,4004,0,50,100,100,180,100,0,0,0,0,100,0,5
2351,120,60302,360,50302,3,148632,58406,364464,0,240000,4004,0,50,100,0,100,100,180,0,0,0,100,0,5
2352,120,60303,360,50303,3,102302,96408,397440,0,240000,4004,0,50,100,100,180,100,0,0,0,0,100,0,5
2353,120,60304,360,50304,3,112320,63590,520128,0,240000,4004,0,50,100,180,100,0,100,0,0,0,100,0,5
2354,120,60305,360,50305,3,104016,114384,307608,0,240000,4004,0,50,180,100,0,100,100,0,0,0,100,0,5
2355,120,60306,360,50306,3,118536,94690,342120,0,240000,4004,0,50,0,100,100,180,100,0,0,0,100,0,5
2356,120,60307,360,50307,3,114394,105048,302352,0,240000,4004,0,50,180,100,0,100,100,0,0,0,100,0,5
2357,120,60308,360,50308,3,154829,69466,278208,0,240000,4004,0,50,100,180,100,0,100,0,0,0,100,0,5
2358,120,60309,360,50309,3,100555,119237,309192,0,240000,4004,0,50,100,100,180,100,0,0,0,0,100,0,5
2359,120,60310,360,50310,3,123038,76382,411240,0,240000,4004,0,50,100,180,100,0,100,0,0,0,100,0,5
2360,120,60401,360,50401,3,218362,189485,616608,0,240000,4004,0,50,100,180,100,0,100,0,0,0,100,0,5
2361,120,60402,360,50402,3,228710,147768,773400,0,240000,4004,0,50,180,100,0,100,100,0,0,0,100,0,5
2362,120,60403,360,50403,3,271651,142541,584568,0,240000,4004,0,50,100,0,100,100,180,0,0,0,100,0,5
